movie_id,rating,date,runtime,metascore,imdb_rating,boxoffice,budget,buzz,Adventure,Comedy,Family,Animation,Action,Sci-Fi,Mystery,Thriller,Biography,Drama,Sport,Fantasy,Crime,Romance,Music,Musical,Horror,History,War,Documentary,News,Western,Short,
1845,R,2009-02-27,89,62,6.6,402858,1500000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Not Rated,2008-06-20,102,56,6.7,351416,3000000,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1860,R,2011-03-10,89,57,6.0,347578,2000000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1865,Not Rated,2017-04-07,106,40,5.9,30718107,21000000,44,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878,PG,2010-03-05,108,53,6.4,100014699,110000000,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1882,PG,2010-07-09,95,72,7.6,274661,1000000,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,PG-13,2010-12-22,110,80,7.6,266967,14000000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,PG-13,2010-06-25,102,30,6.0,251150,50000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,PG-13,2010-08-06,107,64,6.7,234286,79000,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1926,R,2010-02-12,103,43,5.8,140244,8500000,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1927,R,2010-06-04,109,65,6.3,140016,200000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1938,R,2010-07-09,107,51,6.4,115504,2500000,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,PG,2019-12-20,110,32,2.7,109045,8000000,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,PG-13,2011-01-28,91,76,7.0,36497,6000000,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,PG,2010-04-16,118,42,6.9,28835,200000,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,Not Rated,2010-09-29,101,70,7.1,12589255,10000000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2110,Not Rated,2009-09-11,123,81,7.3,0,2300000,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,Not Rated,2010-05-05,161,69,7.3,760507625,237000000,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,PG-13,2009-11-19,102,62,6.7,402111870,210000000,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2117,R,2009-11-11,99,57,6.6,302089278,250000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,R,2010-12-23,89,51,5.9,296623634,50000000,28,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2126,R,2010-04-16,98,69,6.4,293004164,175000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,PG-13,2011-01-07,110,43,5.4,277322503,35000000,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2129,R,2008-11-19,133,72,7.5,257730019,140000000,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,PG,2010-07-30,91,70,6.9,255959475,35000000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2132,Not Rated,2011-04-12,88,74,7.8,219614612,70000000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2134,Not Rated,2011-05-06,83,80,6.8,209028679,90000000,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,PG,2013-11-27,102,75,7.4,198351526,175000000,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,R,2010-06-08,109,53,6.1,179883157,150000000,13,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2149,PG-13,2010-09-09,107,39,6.2,177243721,150000000,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,Not Rated,2010-06-03,78,45,7.0,166112167,200000000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2151,PG,2011-12-08,110,18,4.2,163958031,40000000,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2153,R,2011-03-04,117,68,7.4,150201498,175000000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2156,R,2010-08-06,93,22,5.6,146336178,26000000,17,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2158,R,2010-04-28,92,33,4.4,145000989,25000000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2159,Not Rated,2009-03-14,85,71,7.2,133375846,150000000,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2160,R,2010-11-19,120,42,5.3,125322469,200000000,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,R,2010-01-01,118,68,7.1,124870275,100000000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2165,R,2010-04-30,100,65,6.7,119436770,150000000,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2169,R,2011-11-18,110,50,7.0,115646235,30000000,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,Not Rated,2009-12-16,110,76,6.7,109205660,60000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,R,2011-01-06,117,37,5.6,107918810,450000,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,R,2007-12-12,126,70,7.0,107509799,138000000,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,R,2008-07-17,130,69,7.3,104400899,105000000,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,PG,2010-03-27,92,57,7.1,97104620,102500000,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2185,Not Rated,2010-08-30,98,54,7.3,93953653,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2187,TV-MA,2009-03-14,88,56,6.1,88915214,38000000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2188,PG-13,2010-01-14,85,54,6.2,83823381,25000000,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2191,PG-13,2010-04-29,108,52,5.8,79957634,50000000,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,Not Rated,2009-11-11,97,73,7.2,79576189,30000000,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,Not Rated,2009-03-14,93,61,7.3,77233467,100000000,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2194,PG-13,2010-02-19,128,49,6.6,75590286,23600000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,PG-13,2010-06-18,98,41,6.8,75286229,60000000,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,R,2009-12-16,104,36,5.9,73357727,53000000,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,Not Rated,2009-02-25,110,71,5.9,73178547,35000000,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,PG-13,2010-09-03,85,58,6.4,72013010,40000000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2204,R,2010-02-19,90,47,5.8,68261644,20000000,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2205,R,2010-01-24,80,55,7.0,67172595,50000000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2206,Unrated,2010-11-01,111,68,7.7,66477700,40000000,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2208,R,2011-01-20,108,27,6.3,65452312,110000000,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2214,Not Rated,2008-11-21,72,68,7.3,64167069,40000000,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,PG,2009-08-01,114,63,7.5,60054530,42000000,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,Not Rated,2010-08-04,115,48,6.9,58715510,30000000,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2232,R,2010-11-01,85,49,5.5,51855045,72500000,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2240,Unrated,2011-03-16,97,75,6.3,49492060,35000000,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2241,Not Rated,2010-08-27,100,59,5.8,49438370,100000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Not Rated,2010-08-20,139,76,6.7,44114232,95000000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2254,R,2009-02-18,101,64,6.5,43337279,60000000,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2256,Unrated,2010-09-10,88,61,6.4,42670410,16000000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Not Rated,2010-04-01,80,73,6.3,42194060,60000000,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2261,TV-PG,2009-03-01,116,56,6.5,41596251,20000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Not Rated,2009-08-28,85,60,6.5,40572825,60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2263,PG-13,2010-04-23,104,33,5.5,39471742,8500000,19,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,Not Rated,2010-03-31,93,61,6.1,38577772,80000000,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,Not Rated,2010-03-26,99,63,6.9,38122883,50000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Not Rated,2010-05-19,91,59,6.7,37491364,60000000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2278,Unrated,2010-05-06,79,69,6.2,37017955,60000000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,R,2010-06-05,124,55,7.0,33862903,15000000,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2289,Not Rated,2010-02-26,104,62,5.3,33316821,22000000,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,R,2010-03-17,99,40,6.9,3100000,87000,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Not Rated,2010-09-03,100,57,6.8,32428195,24000000,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Not Rated,2010-09-30,90,49,6.5,32425665,7500000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2304,R,2009-11-06,109,19,4.5,32011576,47000000,23,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2307,Not Rated,2010-02-11,84,71,7.9,31853584,60000000,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2308,R,2014-05-01,110,37,6.6,31811527,38000000,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,R,2009-04-24,87,50,5.8,31749894,30000000,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,PG-13,2007-06-08,91,37,6.3,29580087,58000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,R,2010-01-24,92,47,5.6,29062561,20000000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,PG-13,2009-04-29,93,60,5.9,28644813,50000000,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2323,Not Rated,2010-10-22,83,42,6.0,656688,13000000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2324,R,2021-03-12,142,44,6.6,27693292,11000000,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2325,Not Rated,2009-01-18,86,67,6.4,26218170,10000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Unrated,2010-12-03,126,61,6.0,25794018,25000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2332,R,2010-10-15,89,68,6.5,25450527,50000000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2333,Not Rated,2010-02-17,96,71,6.9,25200412,45000000,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,R,2009-04-27,89,48,6.1,24007324,18000000,23,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2335,R,2010-08-06,97,68,7.0,23091010,25000000,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2337,R,2010-09-17,78,54,5.1,22965110,18000000,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,PG-13,2011-06-29,154,42,6.2,21002919,40000000,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,PG-13,2011-11-18,117,45,4.9,20919166,20000000,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2344,R,2011-05-26,102,44,6.5,20534907,50000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,PG-13,2011-05-20,136,45,6.6,19676965,80000000,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2346,PG-13,2011-04-29,130,66,7.3,19551067,65000000,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2348,G,2011-06-24,106,57,6.1,18451251,18500000,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,PG-13,2011-12-16,129,48,7.5,17303424,60000000,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,PG-13,2011-07-22,124,66,6.9,16734283,8000000,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,PG-13,2011-08-10,146,62,8.0,16222392,55000000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,R,2011-05-13,125,75,6.8,16204793,16000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2355,PG,2011-05-26,90,67,7.2,16044025,9800000,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,PG,2011-10-28,90,65,6.6,15988876,20000000,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,PG,2011-04-15,96,63,6.9,15515460,14000000,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,PG,2011-07-29,103,30,5.4,15122676,10000000,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,G,2011-12-16,87,24,4.3,15090399,34000000,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,PG-13,2011-06-10,112,72,7.0,15051977,25000000,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,PG,2011-03-04,107,75,7.2,14800725,18000000,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,R,2011-07-08,98,57,6.8,14363397,20000000,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2364,PG-13,2011-06-17,114,39,5.5,14279575,40000000,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,PG,2011-04-01,95,41,5.4,14046595,40000000,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,R,2011-10-21,83,59,5.8,13077184,15000000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2367,PG-13,2011-02-11,117,33,6.4,12749992,13000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2368,R,2011-12-21,158,71,7.8,12574914,7500000,12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2369,R,2011-06-24,92,47,5.6,12234694,20000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2370,PG-13,2011-01-14,119,39,5.8,12062558,5000000,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2371,PG,2011-11-23,103,75,7.1,11965282,12500000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,PG-13,2011-10-07,127,56,7.0,11001272,35000000,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,PG-13,2011-07-29,118,68,7.4,10823158,7500000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2375,R,2011-11-11,110,46,6.0,10572742,5000000,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2376,R,2011-12-09,115,84,7.3,10330853,40000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,PG-13,2011-12-25,146,72,7.2,10027047,3000000,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,PG-13,2011-03-18,105,59,7.4,9451946,21000000,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,PG-13,2011-11-04,104,59,6.2,9362785,30000000,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2381,PG,2011-12-21,107,68,7.3,9228788,7000000,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,PG-13,2011-09-09,106,70,6.7,9208876,20000000,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,PG,2011-12-23,124,58,7.1,9176000,7000000,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,PG,2011-11-11,91,23,3.3,8742261,50000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,PG,2011-09-23,113,64,6.8,8114270,25000000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,R,2011-01-21,108,50,6.2,8017467,50000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2390,PG,2011-11-18,100,50,5.9,7712114,3000000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,PG-13,2011-02-18,113,56,6.8,7689607,30000000,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,PG-13,2011-03-04,106,60,7.0,7460204,29000000,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2394,R,2011-03-18,118,63,7.3,6382178,15000000,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2395,PG-13,2011-06-10,94,81,7.7,6113834,23000000,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2396,R,2011-07-22,109,63,6.5,5306706,15000000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2397,PG-13,2011-02-18,111,36,6.1,5210988,20000000,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,PG-13,2011-12-09,118,22,5.7,5010163,5000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2400,PG-13,2011-04-01,103,52,6.8,4543320,6000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2402,PG,2011-03-25,99,51,6.5,4444637,8500000,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,PG-13,2011-01-14,111,46,5.3,4417674,1000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,PG,2011-04-08,112,53,7.0,3531756,20000000,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,R,2011-08-12,92,50,5.8,3149034,12000000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2412,PG-13,2011-05-06,112,36,5.9,2656784,14000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2432,R,2011-08-31,113,65,6.8,1429299,7000000,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,R,2011-12-09,81,39,5.7,1418304,6000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,PG-13,2011-04-15,122,55,6.9,695840,1300000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2486,R,2011-09-29,107,76,7.1,476270,19700000,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,G,2011-08-31,90,86,7.4,449865,6400000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2505,R,2011-12-21,102,75,6.9,33404871,18000000,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,R,2011-11-18,80,61,7.2,315000,18000000,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,G,2011-10-21,99,49,6.5,294244,4000000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,R,2011-09-30,88,50,6.2,221805,10000000,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,R,2010-09-25,141,84,7.6,200730,20000000,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,PG-13,2011-08-12,93,83,7.4,18340051,38000000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2596,R,2011-06-10,96,50,6.7,122558,12000000,44,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,R,2011-03-03,100,45,6.8,115155,9500000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2618,R,2011-07-01,102,61,6.5,21858070,30000000,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2633,R,2011-10-27,95,44,6.1,104979,230000,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2648,R,2011-07-22,106,48,7.0,101215,900000,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2667,PG,2010-10-21,86,55,6.9,80136,2500000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2711,PG-13,2018-02-23,97,52,6.5,52429,1500000,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2727,R,2011-04-07,121,59,5.4,46742,800000,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2788,Unrated,2010-04-24,96,47,5.0,27349,3500000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2810,PG,2012-06-08,93,60,6.8,19716,10000000,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,PG,2012-11-02,101,72,7.7,19367,750000,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,PG,2012-09-28,91,47,7.1,17896,2000000,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
